"Fondsposition per,""19.Juli2024"""
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"SYMPHONY,""SYMPHONY LTD"",""Zyklische Konsumgüter "",""Aktien"",""858.331,11"",""0,00"",""858.331,11"",""65.595,00"",""13,09"",""Indien"",""National Stock Exchange Of India"",""INR"""
"166090,""HANA MATERIALS INC"",""IT"",""Aktien"",""856.574,63"",""0,00"",""856.574,63"",""22.121,00"",""38,72"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"215200,""MEGASTUDYEDU LTD"",""Zyklische Konsumgüter "",""Aktien"",""856.084,87"",""0,00"",""856.084,87"",""22.191,00"",""38,58"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"056190,""SFA ENGINEERING CORP"",""Industrie"",""Aktien"",""857.365,73"",""0,00"",""857.365,73"",""46.536,00"",""18,42"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"UNISEM,""UNISEM M"",""IT"",""Aktien"",""857.630,29"",""0,00"",""857.630,29"",""973.400,00"",""0,88"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"VIPIND,""VIP INDUSTRIES LTD"",""Zyklische Konsumgüter "",""Aktien"",""855.969,38"",""0,00"",""855.969,38"",""154.354,00"",""5,55"",""Indien"",""National Stock Exchange Of India"",""INR"""
"BBTC,""BOMBAY BURMAH TRADING CORP LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""854.124,86"",""0,00"",""854.124,86"",""33.610,00"",""25,41"",""Indien"",""National Stock Exchange Of India"",""INR"""
"ESRS,""EZZ STEEL CO SAE"",""Materialien"",""Aktien"",""855.482,82"",""0,00"",""855.482,82"",""505.227,00"",""1,69"",""Ägypten"",""Egyptian Exchange"",""EGP"""
"1231,""LIAN HWA FOODS CORP"",""Nichtzyklische Konsumgüter"",""Aktien"",""854.758,01"",""0,00"",""854.758,01"",""249.700,00"",""3,42"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"002372,""ZHEJIANG WEIXING NEW BUILDING MATE"",""Industrie"",""Aktien"",""854.633,45"",""0,00"",""854.633,45"",""413.600,00"",""2,07"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"5469,""HANNSTAR BOARD CORP"",""IT"",""Aktien"",""852.521,08"",""0,00"",""852.521,08"",""554.537,00"",""1,54"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"000703,""HENGYI PETROCHEMICAL LTD A"",""Materialien"",""Aktien"",""853.214,47"",""0,00"",""853.214,47"",""846.641,00"",""1,01"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"AKZOINDIA,""AKZO NOBEL INDIA LTD"",""Materialien"",""Aktien"",""850.741,30"",""0,00"",""850.741,30"",""25.048,00"",""33,96"",""Indien"",""National Stock Exchange Of India"",""INR"""
"1308,""ASIA POLYMER CORP"",""Materialien"",""Aktien"",""850.676,53"",""0,00"",""850.676,53"",""1.405.700,00"",""0,61"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"000640,""DONG-A SOCIO HOLDING LTD"",""Gesundheitsversorgung"",""Aktien"",""849.426,16"",""0,00"",""849.426,16"",""10.847,00"",""78,31"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"093370,""FOOSUNG LTD"",""Materialien"",""Aktien"",""849.514,45"",""0,00"",""849.514,45"",""169.756,00"",""5,00"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"ORIENTELEC,""ORIENT ELECTRIC LTD"",""Zyklische Konsumgüter "",""Aktien"",""849.851,57"",""0,00"",""849.851,57"",""264.610,00"",""3,21"",""Indien"",""National Stock Exchange Of India"",""INR"""
"JUBLINGREA,""JUBILANT INGREVIA LTD"",""Materialien"",""Aktien"",""847.029,33"",""0,00"",""847.029,33"",""126.657,00"",""6,69"",""Indien"",""National Stock Exchange Of India"",""INR"""
"PNLF,""PANIN FINANCIAL"",""Financials"",""Aktien"",""848.435,64"",""0,00"",""848.435,64"",""42.135.500,00"",""0,02"",""Indonesien"",""Indonesia Stock Exchange"",""IDR"""
"3617,""CYBERPOWER SYSTEMS INC"",""Industrie"",""Aktien"",""846.829,78"",""0,00"",""846.829,78"",""103.000,00"",""8,22"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"3532,""FORMOSA SUMCO TECHNOLOGY CORP"",""IT"",""Aktien"",""846.004,55"",""0,00"",""846.004,55"",""160.000,00"",""5,29"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"114090,""GKL LTD"",""Zyklische Konsumgüter "",""Aktien"",""845.965,01"",""0,00"",""845.965,01"",""98.339,00"",""8,60"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"009970,""YOUNGONE HOLDINGS LTD"",""Zyklische Konsumgüter "",""Aktien"",""846.489,62"",""0,00"",""846.489,62"",""14.351,00"",""58,98"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"AYGAZ.E,""AYGAZ A"",""Versorger"",""Aktien"",""843.234,60"",""0,00"",""843.234,60"",""162.539,00"",""5,19"",""Türkei"",""Istanbul Stock Exchange"",""TRY"""
"001530,""DI DONGIL CORP"",""Zyklische Konsumgüter "",""Aktien"",""844.195,52"",""0,00"",""844.195,52"",""41.589,00"",""20,30"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"025540,""KOREA ELECTRIC TERMINAL LTD"",""Industrie"",""Aktien"",""844.346,41"",""0,00"",""844.346,41"",""18.411,00"",""45,86"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"032350,""LOTTE TOUR DEVELOPMENT LTD"",""Zyklische Konsumgüter "",""Aktien"",""842.642,98"",""0,00"",""842.642,98"",""117.919,00"",""7,15"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"GPIL,""GODAWARI POWER AND ISPAT LTD"",""Materialien"",""Aktien"",""841.194,00"",""0,00"",""841.194,00"",""64.705,00"",""13,00"",""Indien"",""National Stock Exchange Of India"",""INR"""
"603806,""HANGZHOU FIRST APPLIED MATERIAL LT"",""IT"",""Aktien"",""841.966,04"",""0,00"",""841.966,04"",""421.472,00"",""2,00"",""China"",""Shanghai Stock Exchange"",""CNY"""
"3877,""CSSC (HONG KONG) SHIPPING LTD"",""Financials"",""Aktien"",""838.612,71"",""0,00"",""838.612,71"",""4.456.000,00"",""0,19"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"6616,""GLOBAL NEW MATERIAL INTERNATIONAL"",""Materialien"",""Aktien"",""839.410,31"",""0,00"",""839.410,31"",""1.441.000,00"",""0,58"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"ALOKINDS,""ALOK INDUSTRIES LTD"",""Zyklische Konsumgüter "",""Aktien"",""837.739,39"",""0,00"",""837.739,39"",""2.782.349,00"",""0,30"",""Indien"",""National Stock Exchange Of India"",""INR"""
"1234,""CHINA LILANG LTD"",""Zyklische Konsumgüter "",""Aktien"",""837.949,97"",""0,00"",""837.949,97"",""1.577.143,00"",""0,53"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"EQU,""EQUITES PROP FUND LTD"",""Immobilien"",""Aktien"",""837.128,87"",""0,00"",""837.128,87"",""1.170.214,00"",""0,72"",""Südafrika"",""Johannesburg Stock Exchange"",""ZAR"""
"002074,""GOTION HIGH-TECH LTD A"",""Industrie"",""Aktien"",""837.583,97"",""0,00"",""837.583,97"",""317.900,00"",""2,63"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"TUPY3,""TUPY SA"",""Industrie"",""Aktien"",""836.237,78"",""0,00"",""836.237,78"",""181.037,00"",""4,62"",""Brasilien"",""XBSP"",""BRL"""
"BLA.R,""BANGKOK LIFE ASSURANCE NON-VOTING"",""Financials"",""Aktien"",""833.957,00"",""0,00"",""833.957,00"",""1.671.600,00"",""0,50"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"3026,""HOLYSTONE ENTERPRISE LTD"",""IT"",""Aktien"",""833.731,99"",""0,00"",""833.731,99"",""296.505,00"",""2,81"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"BEEF3,""MINERVA SA"",""Nichtzyklische Konsumgüter"",""Aktien"",""834.012,25"",""0,00"",""834.012,25"",""706.784,00"",""1,18"",""Brasilien"",""XBSP"",""BRL"""
"6069,""SY HOLDINGS GROUP LTD"",""Financials"",""Aktien"",""832.331,10"",""0,00"",""832.331,10"",""1.329.500,00"",""0,63"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"000240,""HANKOOK & COMPANY LTD"",""Zyklische Konsumgüter "",""Aktien"",""830.718,11"",""0,00"",""830.718,11"",""73.991,00"",""11,23"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"RAJESHEXPO,""RAJESH EXPORTS LTD"",""Zyklische Konsumgüter "",""Aktien"",""831.201,52"",""0,00"",""831.201,52"",""231.108,00"",""3,60"",""Indien"",""National Stock Exchange Of India"",""INR"""
"GRND3,""GRENDENE SA"",""Zyklische Konsumgüter "",""Aktien"",""828.527,22"",""0,00"",""828.527,22"",""761.422,00"",""1,09"",""Brasilien"",""XBSP"",""BRL"""
"9923,""YEAHKA LTD"",""Financials"",""Aktien"",""826.746,21"",""0,00"",""826.746,21"",""589.200,00"",""1,40"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"603799,""ZHEJIANG HUAYOU COBALT LTD A"",""Materialien"",""Aktien"",""825.424,51"",""0,00"",""825.424,51"",""255.284,00"",""3,23"",""China"",""Shanghai Stock Exchange"",""CNY"""
"ASHOKA,""ASHOKA BUILDCON LTD"",""Industrie"",""Aktien"",""823.111,59"",""0,00"",""823.111,59"",""311.868,00"",""2,64"",""Indien"",""National Stock Exchange Of India"",""INR"""
"213420,""DUK SAN NEOLUX LTD"",""IT"",""Aktien"",""823.771,85"",""0,00"",""823.771,85"",""31.256,00"",""26,36"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"LATENTVIEW,""LATENT VIEW ANALYTICS LTD"",""Industrie"",""Aktien"",""824.468,79"",""0,00"",""824.468,79"",""132.381,00"",""6,23"",""Indien"",""National Stock Exchange Of India"",""INR"""
"SUPERMX,""SUPERMAX CORPORATION"",""Gesundheitsversorgung"",""Aktien"",""823.215,41"",""0,00"",""823.215,41"",""4.194.372,00"",""0,20"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"AARTIPHARM,""AARTI PHARMALABS LTD"",""Gesundheitsversorgung"",""Aktien"",""820.848,69"",""0,00"",""820.848,69"",""118.865,00"",""6,91"",""Indien"",""National Stock Exchange Of India"",""INR"""
"TIPH.R,""DHIPAYA GROUP HOLDINGS NON-VOTING"",""Financials"",""Aktien"",""821.105,29"",""0,00"",""821.105,29"",""1.093.200,00"",""0,75"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"009520,""POSCO M-TECH LTD"",""Materialien"",""Aktien"",""820.672,15"",""0,00"",""820.672,15"",""57.978,00"",""14,15"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"688599,""TRINA SOLAR LTD A"",""IT"",""Aktien"",""821.257,84"",""0,00"",""821.257,84"",""349.188,00"",""2,35"",""China"",""Shanghai Stock Exchange"",""CNY"""
"1302,""BAWAN CO"",""Industrie"",""Aktien"",""819.182,92"",""0,00"",""819.182,92"",""65.796,00"",""12,45"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"064960,""SNT MOTIV LTD"",""Zyklische Konsumgüter "",""Aktien"",""819.182,00"",""0,00"",""819.182,00"",""26.056,00"",""31,44"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"122870,""YG ENTERTAINMENT INC"",""Kommunikation"",""Aktien"",""819.864,98"",""0,00"",""819.864,98"",""32.255,00"",""25,42"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"214320,""INNOCEAN WORLDWIDE INC"",""Kommunikation"",""Aktien"",""816.754,54"",""0,00"",""816.754,54"",""56.352,00"",""14,49"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"195870,""HAESUNG DS LTD"",""IT"",""Aktien"",""815.440,76"",""0,00"",""815.440,76"",""27.751,00"",""29,38"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"030520,""HANCOM INC"",""IT"",""Aktien"",""815.696,50"",""0,00"",""815.696,50"",""56.279,00"",""14,49"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"600546,""SHANXI COAL INTERNATIONAL ENERGY L"",""Industrie"",""Aktien"",""815.097,79"",""0,00"",""815.097,79"",""445.700,00"",""1,83"",""China"",""Shanghai Stock Exchange"",""CNY"""
"HIBISCS,""HIBISCUS PETROLEUM"",""Energie"",""Aktien"",""812.313,26"",""0,00"",""812.313,26"",""1.613.440,00"",""0,50"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"002673,""WESTERN SECURITIES CO LTD A"",""Financials"",""Aktien"",""812.109,81"",""0,00"",""812.109,81"",""954.026,00"",""0,85"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"DRBHCOM,""DRB-HICOM"",""Zyklische Konsumgüter "",""Aktien"",""810.574,51"",""0,00"",""810.574,51"",""2.793.800,00"",""0,29"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"THG.R,""THONBURI HEALTHCARE GROUP PCL NON-"",""Gesundheitsversorgung"",""Aktien"",""811.052,92"",""0,00"",""811.052,92"",""1.100.000,00"",""0,74"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"ARVINDFASN,""ARVIND FASHIONS LTD"",""Zyklische Konsumgüter "",""Aktien"",""808.846,34"",""0,00"",""808.846,34"",""142.779,00"",""5,67"",""Indien"",""National Stock Exchange Of India"",""INR"""
"600536,""CHINA NATIONAL SOFTWARE & SERVICE"",""IT"",""Aktien"",""808.025,59"",""0,00"",""808.025,59"",""190.460,00"",""4,24"",""China"",""Shanghai Stock Exchange"",""CNY"""
"TABREED,""TABREED"",""Versorger"",""Aktien"",""809.446,97"",""0,00"",""809.446,97"",""977.993,00"",""0,83"",""Ver. Arabische Emirate"",""Dubai Financial Market"",""AED"""
"ALPA4,""SAO PAULO ALPARGATAS PREF SA"",""Zyklische Konsumgüter "",""Aktien"",""805.772,10"",""0,00"",""805.772,10"",""504.248,00"",""1,60"",""Brasilien"",""XBSP"",""BRL"""
"6443,""TSEC CORP"",""IT"",""Aktien"",""807.076,57"",""0,00"",""807.076,57"",""875.832,00"",""0,92"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"014830,""UNID LTD"",""Materialien"",""Aktien"",""805.253,10"",""0,00"",""805.253,10"",""11.755,00"",""68,50"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"GUNKUL.R,""GUNKUL ENGINEERING NON-VOTING DR P"",""Versorger"",""Aktien"",""801.024,28"",""0,00"",""801.024,28"",""11.813.480,00"",""0,07"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"NUVAMA,""NUVAMA WEALTH MANAGEMENT LTD"",""Financials"",""Aktien"",""802.807,41"",""0,00"",""802.807,41"",""13.987,00"",""57,40"",""Indien"",""National Stock Exchange Of India"",""INR"""
"046890,""SEOUL SEMICONDUCTOR LTD"",""IT"",""Aktien"",""798.872,51"",""0,00"",""798.872,51"",""116.008,00"",""6,89"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"036540,""SFA SEMICON LTD"",""IT"",""Aktien"",""798.659,58"",""0,00"",""798.659,58"",""223.980,00"",""3,57"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"2753,""BAFANG YUNJI INTERNATIONAL LTD"",""Zyklische Konsumgüter "",""Aktien"",""797.163,68"",""0,00"",""797.163,68"",""161.000,00"",""4,95"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"ABCB4,""BANCO ABC BRASIL PREF SA"",""Financials"",""Aktien"",""796.469,65"",""0,00"",""796.469,65"",""195.708,00"",""4,07"",""Brasilien"",""XBSP"",""BRL"""
"601198,""DONGXING SECURITIES CORP LTD A"",""Financials"",""Aktien"",""796.904,41"",""0,00"",""796.904,41"",""715.686,00"",""1,11"",""China"",""Shanghai Stock Exchange"",""CNY"""
"091120,""EM-TECH LTD"",""IT"",""Aktien"",""798.513,99"",""0,00"",""798.513,99"",""43.257,00"",""18,46"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"RENUKA,""SHREE RENUKA SUGARS LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""798.388,10"",""0,00"",""798.388,10"",""1.417.554,00"",""0,56"",""Indien"",""National Stock Exchange Of India"",""INR"""
"DFM,""DUBAI FINANCIAL MARKET"",""Financials"",""Aktien"",""794.651,74"",""0,00"",""794.651,74"",""2.280.278,00"",""0,35"",""Ver. Arabische Emirate"",""Dubai Financial Market"",""AED"""
"300782,""MAXSCEND MICROELECTRONICS LTD A"",""IT"",""Aktien"",""795.514,39"",""0,00"",""795.514,39"",""72.544,00"",""10,97"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"MALLPLAZA,""PLAZA SA"",""Immobilien"",""Aktien"",""794.370,71"",""0,00"",""794.370,71"",""518.531,00"",""1,53"",""Chile"",""Santiago Stock Exchange"",""CLP"""
"PRSMJOHNSN,""PRISM JOHNSON LTD"",""Materialien"",""Aktien"",""794.880,88"",""0,00"",""794.880,88"",""426.020,00"",""1,87"",""Indien"",""National Stock Exchange Of India"",""INR"""
"6235,""WAFFER TECHNOLOGY CORP"",""Industrie"",""Aktien"",""795.293,18"",""0,00"",""795.293,18"",""312.000,00"",""2,55"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"053800,""AHNLAB INC"",""IT"",""Aktien"",""792.231,04"",""0,00"",""792.231,04"",""18.220,00"",""43,48"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"000783,""CHANGJIANG SECURITIES LTD A"",""Financials"",""Aktien"",""792.229,80"",""0,00"",""792.229,80"",""1.172.798,00"",""0,68"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"003530,""HANWHA SECURITIES & INVESTMENT LTD"",""Financials"",""Aktien"",""792.922,70"",""0,00"",""792.922,70"",""297.196,00"",""2,67"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"4766,""NAN PAO RESINS CHEMICAL CO LTD"",""Materialien"",""Aktien"",""793.862,80"",""0,00"",""793.862,80"",""78.000,00"",""10,18"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"601799,""CHANGZHOU XINGYU AUTOMOTIVE LIGHTI"",""Zyklische Konsumgüter "",""Aktien"",""790.834,01"",""0,00"",""790.834,01"",""45.000,00"",""17,57"",""China"",""Shanghai Stock Exchange"",""CNY"""
"000831,""CHINA RARE EARTH RESOURCES AND TEC"",""Materialien"",""Aktien"",""791.162,70"",""0,00"",""791.162,70"",""240.300,00"",""3,29"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"300919,""CNGR ADVANCED MATERIAL LTD A"",""Materialien"",""Aktien"",""788.881,53"",""0,00"",""788.881,53"",""183.220,00"",""4,31"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"GARFIBRES,""GARWARE TECHNICAL FIBRES LTD"",""Zyklische Konsumgüter "",""Aktien"",""787.576,61"",""0,00"",""787.576,61"",""17.561,00"",""44,85"",""Indien"",""National Stock Exchange Of India"",""INR"""
"INFIBEAM,""INFIBEAM AVENUES LTD"",""Financials"",""Aktien"",""788.575,51"",""0,00"",""788.575,51"",""2.312.450,00"",""0,34"",""Indien"",""National Stock Exchange Of India"",""INR"""
"002129,""TCL ZHONGHUAN RENEWABLE ENERGY TEC"",""IT"",""Aktien"",""784.489,80"",""0,00"",""784.489,80"",""658.271,00"",""1,19"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"3693,""AIC INC"",""IT"",""Aktien"",""782.401,39"",""0,00"",""782.401,39"",""69.000,00"",""11,34"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"DOHOME.R,""DOHOME PCL NON-VOTING DR"",""Zyklische Konsumgüter "",""Aktien"",""781.573,65"",""0,00"",""781.573,65"",""2.577.772,00"",""0,30"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"3715,""DYNAMIC HOLDING LTD"",""IT"",""Aktien"",""782.474,75"",""0,00"",""782.474,75"",""431.000,00"",""1,82"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"INTB3,""INTELBRAS TELECOMUNICACOES SA"",""IT"",""Aktien"",""782.679,51"",""0,00"",""782.679,51"",""199.015,00"",""3,93"",""Brasilien"",""XBSP"",""BRL"""
"TAANN,""TA ANN HOLDINGS"",""Nichtzyklische Konsumgüter"",""Aktien"",""781.741,87"",""0,00"",""781.741,87"",""927.700,00"",""0,84"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"336570,""WON TECH COLTD LTD"",""Gesundheitsversorgung"",""Aktien"",""781.822,32"",""0,00"",""781.822,32"",""146.320,00"",""5,34"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"EZTC3,""EZ TEC EMPREENDIMENTOS E PARTICIPA"",""Zyklische Konsumgüter "",""Aktien"",""780.701,67"",""0,00"",""780.701,67"",""304.534,00"",""2,56"",""Brasilien"",""XBSP"",""BRL"""
"272290,""INNOX ADVANCED MATERIALS LTD"",""IT"",""Aktien"",""777.119,95"",""0,00"",""777.119,95"",""32.807,00"",""23,69"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"006650,""KOREA PETRO CHEMICAL IND LTD"",""Materialien"",""Aktien"",""776.686,18"",""0,00"",""776.686,18"",""8.836,00"",""87,90"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"2340,""OPTO TECH CORP"",""IT"",""Aktien"",""778.507,57"",""0,00"",""778.507,57"",""616.000,00"",""1,26"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"603885,""JUNEYAO AIRLINES LTD A"",""Industrie"",""Aktien"",""774.586,71"",""0,00"",""774.586,71"",""489.303,00"",""1,58"",""China"",""Shanghai Stock Exchange"",""CNY"""
"181710,""NHN CORP"",""Kommunikation"",""Aktien"",""775.804,48"",""0,00"",""775.804,48"",""52.101,00"",""14,89"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"VESBE.E,""VESTEL BEYAZ ESYA SANAYI VE TICARE"",""Zyklische Konsumgüter "",""Aktien"",""772.347,57"",""0,00"",""772.347,57"",""1.144.936,00"",""0,67"",""Türkei"",""Istanbul Stock Exchange"",""TRY"""
"086450,""DONGKOOK PHARMACEUTICAL LTD"",""Gesundheitsversorgung"",""Aktien"",""770.803,90"",""0,00"",""770.803,90"",""57.255,00"",""13,46"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"GMDCLTD,""GUJARAT MINERAL DEVELOPMENT CORPOR"",""Energie"",""Aktien"",""770.438,00"",""0,00"",""770.438,00"",""162.135,00"",""4,75"",""Indien"",""National Stock Exchange Of India"",""INR"""
"002414,""WUHAN GUIDE INFRARED LTD A"",""IT"",""Aktien"",""771.295,57"",""0,00"",""771.295,57"",""927.012,00"",""0,83"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"NETWORK18,""NETWORK18 MEDIA AND INVESTMENTS LT"",""Kommunikation"",""Aktien"",""768.410,30"",""0,00"",""768.410,30"",""814.586,00"",""0,94"",""Indien"",""National Stock Exchange Of India"",""INR"""
"189300,""INTELLIAN TECHNOLOGIES INC"",""IT"",""Aktien"",""767.152,58"",""0,00"",""767.152,58"",""18.632,00"",""41,17"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"JAIBALAJI,""JAI BALAJI INDUSTRIES LTD"",""Materialien"",""Aktien"",""763.732,00"",""0,00"",""763.732,00"",""78.012,00"",""9,79"",""Indien"",""National Stock Exchange Of India"",""INR"""
"183300,""KOMICO LTD"",""IT"",""Aktien"",""765.259,59"",""0,00"",""765.259,59"",""13.102,00"",""58,41"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"688777,""SUPCON TECHNOLOGY LTD A"",""IT"",""Aktien"",""763.622,67"",""0,00"",""763.622,67"",""148.791,00"",""5,13"",""China"",""Shanghai Stock Exchange"",""CNY"""
"002555,""37 INTERACTIVE ENTERTAINMENT NETWO"",""Kommunikation"",""Aktien"",""762.970,44"",""0,00"",""762.970,44"",""427.795,00"",""1,78"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"NRE,""NATIONAL REAL ESTATE"",""Immobilien"",""Aktien"",""763.164,11"",""0,00"",""763.164,11"",""2.682.478,00"",""0,28"",""Kuwait"",""Kuwait Stock Exchange"",""KWD"""
"826,""TIANGONG INTERNATIONAL LTD"",""Materialien"",""Aktien"",""762.667,55"",""0,00"",""762.667,55"",""3.328.000,00"",""0,23"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"6719,""UPI SEMICONDUCTOR CORP"",""IT"",""Aktien"",""761.159,59"",""0,00"",""761.159,59"",""88.000,00"",""8,65"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"1202,""MIDDLE EAST PAPER"",""Materialien"",""Aktien"",""757.011,12"",""0,00"",""757.011,12"",""69.340,00"",""10,92"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"517,""COSCO SHIPPING INTERNATIONAL (HONG"",""Industrie"",""Aktien"",""752.876,11"",""0,00"",""752.876,11"",""1.598.000,00"",""0,47"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"399720,""GAON CHIPS LTD"",""IT"",""Aktien"",""752.740,12"",""0,00"",""752.740,12"",""17.875,00"",""42,11"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"603816,""JASON FURNITURE HANGZHOU LTD"",""Zyklische Konsumgüter "",""Aktien"",""753.232,34"",""0,00"",""753.232,34"",""217.790,00"",""3,46"",""China"",""Shanghai Stock Exchange"",""CNY"""
"CZG,""CZG CESKA ZBROJOVKA GROUP SE"",""Industrie"",""Aktien"",""752.282,32"",""0,00"",""752.282,32"",""25.838,00"",""29,12"",""Tschechien"",""Prague Stock Exchange"",""CZK"""
"002202,""GOLDWIND SCIENCE&TECHNOLOGY LTD A"",""Industrie"",""Aktien"",""750.732,57"",""0,00"",""750.732,57"",""784.494,00"",""0,96"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"STEC.R,""SINO-THAI ENGINEERING AND CONSTRUC"",""Industrie"",""Aktien"",""750.219,96"",""0,00"",""750.219,96"",""3.058.200,00"",""0,25"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"5351,""ETRON TECHNOLOGY INC"",""IT"",""Aktien"",""748.166,06"",""0,00"",""748.166,06"",""548.239,00"",""1,36"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"BANK,""BANK ALADIN SYARIAH"",""Financials"",""Aktien"",""746.687,46"",""0,00"",""746.687,46"",""12.860.500,00"",""0,06"",""Indonesien"",""Indonesia Stock Exchange"",""IDR"""
"6548,""CHANG WAH TECHNOLOGY LTD"",""IT"",""Aktien"",""747.875,82"",""0,00"",""747.875,82"",""612.500,00"",""1,22"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"3081,""LAND MARK CORP"",""IT"",""Aktien"",""745.914,39"",""0,00"",""745.914,39"",""164.900,00"",""4,52"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"CNVRG,""CONVERGE INFORMATION & COMMUNICATI"",""Kommunikation"",""Aktien"",""745.636,47"",""0,00"",""745.636,47"",""3.884.300,00"",""0,19"",""Philippinen"",""Philippine Stock Exchange Inc."",""PHP"""
"600298,""ANGEL YEAST LTD A"",""Nichtzyklische Konsumgüter"",""Aktien"",""743.431,75"",""0,00"",""743.431,75"",""183.800,00"",""4,04"",""China"",""Shanghai Stock Exchange"",""CNY"""
